applicant_id,age,gender,county_name,education_level,program_id,program_name,application_date,application_status,drop_off_reason
APP04136,30,Female,Kilifi,Bachelor's,P001,STEM Cafe Kenya,3/18/2024,Applied,Did Not Meet Requirements
APP04137,22,Female,Lamu,KCSE,P005,Django Girls,7/24/2024,Applied,Incomplete Application
APP04138,34,Female,Taita Taveta,Master's,P001,STEM Cafe Kenya,1/7/2025,Qualified,Interview Slots Full
APP04139,24,Male,Mombasa,Diploma,P001,STEM Cafe Kenya,6/11/2024,Applied,Gender Mismatch
APP04140,30,Male,Tana River,Bachelor's,P001,STEM Cafe Kenya,6/14/2024,Applied,Gender Mismatch
APP04141,26,Female,Mombasa,Diploma,P005,Django Girls,6/30/2024,Qualified,No Response
APP04142,24,Female,Mombasa,Diploma,P001,STEM Cafe Kenya,3/6/2025,Qualified,Could Not Be Reached
APP04143,25,Female,Kilifi,KCSE,P001,STEM Cafe Kenya,3/9/2025,Qualified,No Response
APP04144,25,Female,Mombasa,KCSE,P001,STEM Cafe Kenya,7/2/2024,Qualified,Could Not Be Reached
APP04145,19,Female,Tana River,Certificate,P006,Mombasa Girls in STEM,4/27/2025,Applied,Incomplete Application
APP04146,26,Female,Nairobi,KCSE,P001,STEM Cafe Kenya,7/2/2025,Interviewed,Cohort Full
APP04147,25,Female,Nakuru,KCSE,P008,Web Development Classes,8/28/2025,Interviewed,Cohort Full
APP04148,21,Female,Kwale,KCSE,P005,Django Girls,7/25/2024,Qualified,Interview Slots Full
APP04149,32,Female,Kisumu,Diploma,P002,Technovation,3/29/2024,Interviewed,Low Interview Score
APP04150,27,Female,Taita Taveta,Bachelor's,P004,Africa Code Week,4/27/2025,Interviewed,Low Interview Score
APP04151,23,Female,Kwale,Diploma,P002,Technovation,7/30/2024,Qualified,Could Not Be Reached
APP04152,26,Female,Nairobi,Diploma,P001,STEM Cafe Kenya,9/26/2025,Applied,Did Not Meet Requirements
APP04153,20,Female,Nakuru,KCSE,P005,Django Girls,6/13/2025,Qualified,No Response
APP04154,21,Female,Nairobi,Certificate,P002,Technovation,7/28/2024,Qualified,Interview Slots Full
APP04155,24,Female,Kilifi,Certificate,P004,Africa Code Week,2/3/2024,Qualified,Could Not Be Reached
APP04156,31,Female,Kisumu,Bachelor's,P004,Africa Code Week,2/8/2025,Enrolled,
APP04157,23,Female,Kilifi,Certificate,P008,Web Development Classes,6/8/2024,Qualified,No Response
APP04158,25,Female,Taita Taveta,KCSE,P001,STEM Cafe Kenya,1/31/2025,Interviewed,Low Interview Score
APP04159,35,Female,Nairobi,Diploma,P005,Django Girls,3/19/2025,Qualified,Could Not Be Reached
APP04160,35,Female,Taita Taveta,Bachelor's,P004,Africa Code Week,4/8/2024,Enrolled,
APP04161,26,Female,Kisumu,Diploma,P008,Web Development Classes,7/24/2024,Applied,Did Not Meet Requirements
APP04162,29,Female,Kilifi,Bachelor's,P003,Code Hack,6/2/2025,Applied,Incomplete Application
APP04163,20,Female,Mombasa,Diploma,P004,Africa Code Week,8/27/2025,Enrolled,
APP04164,24,Female,Mombasa,Diploma,P006,Mombasa Girls in STEM,7/17/2025,Interviewed,Cohort Full
APP04165,23,Female,Kwale,KCSE,P005,Django Girls,2/24/2024,Interviewed,Declined Offer
APP04166,21,Female,Nakuru,Diploma,P002,Technovation,9/5/2024,Interviewed,Declined Offer
APP04167,18,Female,Mombasa,Diploma,P001,STEM Cafe Kenya,8/5/2024,Applied,Incomplete Application
APP04168,18,Female,Mombasa,KCSE,P003,Code Hack,7/13/2024,Enrolled,
APP04169,19,Female,Nairobi,KCSE,P001,STEM Cafe Kenya,4/27/2024,Applied,Incomplete Application
APP04170,24,Female,Kilifi,Bachelor's,P005,Django Girls,8/1/2025,Qualified,Could Not Be Reached
APP04171,21,Female,Kilifi,KCSE,P004,Africa Code Week,9/11/2024,Qualified,Could Not Be Reached
APP04172,21,Female,Kilifi,KCSE,P004,Africa Code Week,9/15/2024,Applied,Incomplete Application
APP04173,22,Female,Mombasa,KCSE,P003,Code Hack,4/3/2024,Qualified,Could Not Be Reached
APP04174,29,Female,Kilifi,Diploma,P003,Code Hack,7/18/2024,Applied,Incomplete Application
APP04175,24,Female,Nakuru,Certificate,P008,Web Development Classes,1/18/2025,Applied,Did Not Meet Requirements
APP04176,33,Female,Mombasa,Bachelor's,P005,Django Girls,8/27/2024,Qualified,Interview Slots Full
APP04177,24,Female,Kisumu,Bachelor's,P008,Web Development Classes,9/4/2025,Qualified,Interview Slots Full
APP04178,21,Female,Nairobi,KCSE,P002,Technovation,2/3/2024,Applied,Incomplete Application
APP04179,21,Female,Taita Taveta,KCSE,P001,STEM Cafe Kenya,8/2/2025,Applied,Incomplete Application
APP04180,31,Male,Tana River,Bachelor's,P004,Africa Code Week,1/17/2025,Applied,Gender Mismatch
APP04181,27,Female,Nakuru,Diploma,P003,Code Hack,2/5/2024,Interviewed,Low Interview Score
APP04182,27,Male,Kwale,Certificate,P001,STEM Cafe Kenya,7/15/2024,Applied,Gender Mismatch
APP04183,31,Male,Nakuru,Bachelor's,P002,Technovation,6/23/2025,Applied,Gender Mismatch
APP04184,21,Female,Nakuru,Certificate,P001,STEM Cafe Kenya,6/2/2024,Enrolled,
APP04185,26,Female,Kilifi,Diploma,P001,STEM Cafe Kenya,2/10/2025,Applied,Did Not Meet Requirements
APP04186,19,Female,Kilifi,Diploma,P007,Women Digital Skills,1/25/2024,Enrolled,
APP04187,21,Female,Kisumu,KCSE,P007,Women Digital Skills,6/24/2024,Applied,Did Not Meet Requirements
APP04188,21,Female,Taita Taveta,KCSE,P007,Women Digital Skills,7/14/2025,Applied,Did Not Meet Requirements
APP04189,27,Female,Tana River,Diploma,P006,Mombasa Girls in STEM,7/19/2025,Applied,Did Not Meet Requirements
APP04190,26,Female,Kwale,KCSE,P001,STEM Cafe Kenya,2/9/2025,Applied,Did Not Meet Requirements
APP04191,26,Female,Nairobi,Diploma,P008,Web Development Classes,2/9/2024,Qualified,Could Not Be Reached
APP04192,21,Female,Tana River,KCSE,P004,Africa Code Week,4/9/2025,Qualified,No Response
APP04193,22,Female,Nairobi,KCSE,P003,Code Hack,1/14/2025,Enrolled,
APP04194,23,Female,Lamu,KCSE,P001,STEM Cafe Kenya,7/25/2025,Qualified,No Response
APP04195,21,Female,Kwale,Certificate,P001,STEM Cafe Kenya,4/22/2024,Interviewed,Declined Offer
APP04196,22,Male,Taita Taveta,KCSE,P002,Technovation,7/9/2025,Applied,Gender Mismatch
APP04197,21,Female,Nairobi,KCSE,P004,Africa Code Week,8/25/2025,Applied,Did Not Meet Requirements
APP04198,20,Male,Nairobi,KCSE,P001,STEM Cafe Kenya,3/23/2025,Applied,Gender Mismatch
APP04199,35,Female,Nairobi,Bachelor's,P001,STEM Cafe Kenya,4/22/2024,Applied,Incomplete Application
APP04200,32,Female,Tana River,Bachelor's,P001,STEM Cafe Kenya,9/19/2024,Applied,Did Not Meet Requirements
APP04201,30,Female,Mombasa,Bachelor's,P007,Women Digital Skills,8/19/2025,Qualified,No Response
APP04202,35,Female,Mombasa,Bachelor's,P001,STEM Cafe Kenya,6/29/2024,Qualified,No Response
APP04203,20,Female,Nairobi,KCSE,P004,Africa Code Week,8/16/2024,Enrolled,
APP04204,21,Female,Lamu,KCSE,P004,Africa Code Week,3/4/2025,Applied,Did Not Meet Requirements
APP04205,26,Female,Tana River,Diploma,P003,Code Hack,1/17/2024,Applied,Incomplete Application
APP04206,19,Female,Nakuru,Certificate,P005,Django Girls,8/10/2024,Qualified,No Response
APP04207,19,Female,Taita Taveta,KCSE,P001,STEM Cafe Kenya,9/8/2024,Qualified,Could Not Be Reached
APP04208,18,Female,Nairobi,KCSE,P003,Code Hack,8/15/2025,Qualified,No Response
APP04209,27,Female,Nakuru,Certificate,P004,Africa Code Week,8/10/2025,Applied,Did Not Meet Requirements
APP04210,26,Female,Mombasa,Certificate,P004,Africa Code Week,3/31/2024,Interviewed,Declined Offer
APP04211,22,Female,Nakuru,KCSE,P002,Technovation,4/8/2025,Interviewed,Cohort Full
APP04212,25,Female,Tana River,KCSE,P001,STEM Cafe Kenya,7/4/2025,Qualified,Could Not Be Reached
APP04213,32,Female,Taita Taveta,Diploma,P008,Web Development Classes,9/11/2024,Qualified,Could Not Be Reached
APP04214,25,Female,Mombasa,Diploma,P003,Code Hack,4/18/2024,Interviewed,Low Interview Score
APP04215,23,Male,Nakuru,Diploma,P003,Code Hack,3/23/2025,Applied,Gender Mismatch
APP04216,21,Female,Kilifi,KCSE,P008,Web Development Classes,1/28/2024,Enrolled,
APP04217,27,Female,Kisumu,Certificate,P002,Technovation,7/3/2024,Qualified,Interview Slots Full
APP04218,20,Female,Lamu,Diploma,P002,Technovation,4/11/2025,Enrolled,
APP04219,29,Female,Kilifi,Diploma,P004,Africa Code Week,2/7/2024,Applied,Incomplete Application
APP04220,18,Female,Mombasa,Diploma,P002,Technovation,9/29/2025,Qualified,Could Not Be Reached
APP04221,25,Female,Mombasa,Certificate,P003,Code Hack,4/16/2024,Applied,Did Not Meet Requirements
APP04222,18,Female,Kisumu,Certificate,P008,Web Development Classes,3/29/2024,Applied,Incomplete Application
APP04223,20,Female,Nairobi,KCSE,P003,Code Hack,2/29/2024,Qualified,No Response
APP04224,27,Female,Mombasa,Certificate,P008,Web Development Classes,1/21/2024,Applied,Did Not Meet Requirements
APP04225,21,Female,Mombasa,Certificate,P002,Technovation,9/2/2025,Applied,Did Not Meet Requirements
APP04226,33,Male,Lamu,Master's,P003,Code Hack,4/21/2025,Applied,Gender Mismatch
APP04227,27,Female,Nairobi,Diploma,P001,STEM Cafe Kenya,7/10/2024,Qualified,No Response
APP04228,24,Male,Mombasa,KCSE,P007,Women Digital Skills,3/21/2025,Applied,Gender Mismatch
APP04229,18,Female,Nakuru,KCSE,P004,Africa Code Week,3/25/2024,Qualified,Could Not Be Reached
APP04230,24,Female,Kilifi,KCSE,P004,Africa Code Week,2/12/2025,Enrolled,
APP04231,24,Female,Mombasa,Certificate,P005,Django Girls,7/13/2024,Qualified,No Response
APP04232,18,Female,Nairobi,KCSE,P008,Web Development Classes,7/7/2025,Qualified,No Response
APP04233,21,Female,Mombasa,KCSE,P008,Web Development Classes,8/26/2025,Enrolled,
APP04234,18,Female,Mombasa,Certificate,P004,Africa Code Week,9/29/2024,Interviewed,Low Interview Score
APP04235,18,Female,Nairobi,KCSE,P001,STEM Cafe Kenya,1/26/2025,Qualified,Could Not Be Reached
APP04236,35,Female,Mombasa,Bachelor's,P004,Africa Code Week,7/18/2025,Qualified,Could Not Be Reached
APP04237,21,Female,Kisumu,Diploma,P004,Africa Code Week,8/15/2025,Qualified,Could Not Be Reached
APP04238,27,Female,Nairobi,Certificate,P004,Africa Code Week,3/28/2024,Interviewed,Cohort Full
APP04239,23,Female,Nairobi,Diploma,P008,Web Development Classes,4/4/2024,Enrolled,
APP04240,20,Female,Nakuru,Certificate,P008,Web Development Classes,8/31/2024,Applied,Incomplete Application
APP04241,29,Female,Nakuru,Bachelor's,P003,Code Hack,2/6/2025,Qualified,Interview Slots Full
APP04242,26,Female,Lamu,Bachelor's,P006,Mombasa Girls in STEM,8/1/2024,Applied,Did Not Meet Requirements
APP04243,27,Female,Nakuru,Diploma,P001,STEM Cafe Kenya,4/1/2025,Qualified,Could Not Be Reached
APP04244,25,Female,Kisumu,Certificate,P007,Women Digital Skills,2/18/2024,Applied,Incomplete Application
APP04245,27,Female,Mombasa,KCSE,P002,Technovation,3/22/2024,Interviewed,Low Interview Score
APP04246,28,Male,Mombasa,Diploma,P003,Code Hack,1/4/2025,Applied,Gender Mismatch
APP04247,18,Female,Nairobi,KCSE,P004,Africa Code Week,8/12/2025,Interviewed,Cohort Full
APP04248,19,Female,Tana River,KCSE,P003,Code Hack,9/6/2024,Applied,Incomplete Application
APP04249,27,Female,Nairobi,Diploma,P007,Women Digital Skills,7/3/2024,Qualified,Interview Slots Full
APP04250,33,Male,Taita Taveta,Diploma,P002,Technovation,8/13/2025,Applied,Gender Mismatch
APP04251,19,Female,Mombasa,KCSE,P002,Technovation,3/25/2025,Qualified,Interview Slots Full
APP04252,35,Female,Nairobi,Bachelor's,P004,Africa Code Week,4/17/2024,Applied,Incomplete Application
APP04253,30,Female,Kilifi,Bachelor's,P004,Africa Code Week,8/25/2024,Qualified,Interview Slots Full
APP04254,22,Female,Kilifi,Certificate,P008,Web Development Classes,1/20/2024,Applied,Incomplete Application
APP04255,33,Male,Taita Taveta,Bachelor's,P005,Django Girls,4/27/2024,Applied,Gender Mismatch
APP04256,32,Female,Lamu,Bachelor's,P005,Django Girls,3/31/2025,Enrolled,
APP04257,23,Female,Kisumu,Diploma,P001,STEM Cafe Kenya,6/1/2024,Applied,Incomplete Application
APP04258,20,Female,Nairobi,Certificate,P003,Code Hack,8/6/2025,Qualified,Interview Slots Full
APP04259,27,Female,Kilifi,Diploma,P004,Africa Code Week,8/3/2025,Qualified,Could Not Be Reached
APP04260,30,Female,Nakuru,Master's,P005,Django Girls,1/3/2024,Applied,Did Not Meet Requirements
APP04261,24,Male,Nakuru,KCSE,P007,Women Digital Skills,9/5/2025,Applied,Gender Mismatch
APP04262,23,Male,Nairobi,Diploma,P003,Code Hack,9/1/2024,Applied,Gender Mismatch
APP04263,26,Female,Lamu,Bachelor's,P004,Africa Code Week,7/27/2024,Applied,Incomplete Application
APP04264,22,Female,Kwale,KCSE,P004,Africa Code Week,2/15/2025,Applied,Did Not Meet Requirements
APP04265,19,Male,Taita Taveta,KCSE,P008,Web Development Classes,9/28/2024,Applied,Gender Mismatch
APP04266,27,Female,Mombasa,KCSE,P001,STEM Cafe Kenya,1/9/2025,Applied,Did Not Meet Requirements
APP04267,25,Female,Mombasa,Diploma,P002,Technovation,9/7/2025,Qualified,Could Not Be Reached
APP04268,23,Female,Nairobi,KCSE,P003,Code Hack,4/6/2025,Applied,Incomplete Application
APP04269,20,Female,Nairobi,KCSE,P007,Women Digital Skills,3/20/2025,Interviewed,Low Interview Score
APP04270,22,Female,Mombasa,KCSE,P002,Technovation,6/19/2024,Applied,Did Not Meet Requirements
APP04271,22,Female,Nairobi,KCSE,P008,Web Development Classes,3/13/2025,Qualified,Could Not Be Reached
APP04272,27,Female,Nakuru,Certificate,P003,Code Hack,2/29/2024,Enrolled,
APP04273,21,Female,Taita Taveta,KCSE,P003,Code Hack,1/12/2024,Applied,Did Not Meet Requirements
APP04274,26,Female,Nakuru,Diploma,P002,Technovation,7/19/2025,Interviewed,Cohort Full
APP04275,35,Female,Kwale,Bachelor's,P002,Technovation,1/24/2024,Qualified,No Response
APP04276,18,Female,Taita Taveta,KCSE,P004,Africa Code Week,6/13/2025,Applied,Incomplete Application
APP04277,21,Female,Kwale,KCSE,P001,STEM Cafe Kenya,6/25/2024,Qualified,No Response
APP04278,20,Female,Mombasa,KCSE,P001,STEM Cafe Kenya,1/10/2024,Interviewed,Cohort Full
APP04279,22,Female,Nairobi,KCSE,P001,STEM Cafe Kenya,7/31/2025,Qualified,Could Not Be Reached
APP04280,21,Female,Kilifi,Diploma,P001,STEM Cafe Kenya,6/15/2024,Qualified,No Response
APP04281,35,Female,Nairobi,Master's,P005,Django Girls,4/1/2025,Enrolled,
APP04282,27,Female,Lamu,Diploma,P001,STEM Cafe Kenya,4/6/2025,Qualified,Could Not Be Reached
APP04283,34,Female,Kisumu,Bachelor's,P008,Web Development Classes,8/31/2024,Applied,Did Not Meet Requirements
APP04284,18,Female,Kwale,KCSE,P008,Web Development Classes,1/22/2025,Applied,Incomplete Application
APP04285,35,Female,Mombasa,Master's,P003,Code Hack,2/29/2024,Qualified,No Response
APP04286,20,Female,Kilifi,KCSE,P004,Africa Code Week,2/7/2025,Enrolled,
APP04287,19,Female,Tana River,KCSE,P004,Africa Code Week,8/8/2024,Applied,Incomplete Application
APP04288,19,Female,Lamu,KCSE,P004,Africa Code Week,8/3/2025,Interviewed,Cohort Full
APP04289,21,Female,Taita Taveta,KCSE,P001,STEM Cafe Kenya,3/14/2025,Applied,Incomplete Application
APP04290,20,Female,Nairobi,KCSE,P004,Africa Code Week,6/19/2024,Qualified,No Response
APP04291,22,Female,Kilifi,Certificate,P001,STEM Cafe Kenya,8/5/2025,Applied,Did Not Meet Requirements
APP04292,25,Female,Kilifi,Diploma,P002,Technovation,9/24/2025,Interviewed,Low Interview Score
APP04293,25,Female,Lamu,Diploma,P005,Django Girls,8/29/2024,Interviewed,Declined Offer
APP04294,18,Female,Nairobi,KCSE,P004,Africa Code Week,9/6/2024,Interviewed,Declined Offer
APP04295,20,Female,Kisumu,Certificate,P006,Mombasa Girls in STEM,8/12/2024,Applied,Did Not Meet Requirements
APP04296,19,Male,Mombasa,Certificate,P001,STEM Cafe Kenya,8/12/2024,Applied,Gender Mismatch
APP04297,34,Male,Kilifi,Diploma,P005,Django Girls,7/28/2025,Applied,Gender Mismatch
APP04298,25,Female,Kisumu,Certificate,P008,Web Development Classes,6/14/2025,Applied,Did Not Meet Requirements
APP04299,19,Male,Nairobi,KCSE,P004,Africa Code Week,6/22/2025,Applied,Gender Mismatch
APP04300,19,Female,Tana River,KCSE,P002,Technovation,2/25/2025,Applied,Incomplete Application
APP04301,33,Female,Mombasa,Bachelor's,P001,STEM Cafe Kenya,4/22/2024,Applied,Did Not Meet Requirements
APP04302,24,Female,Kwale,KCSE,P004,Africa Code Week,8/31/2025,Qualified,Could Not Be Reached
APP04303,21,Male,Nairobi,KCSE,P003,Code Hack,7/19/2025,Applied,Gender Mismatch
APP04304,27,Female,Nairobi,Diploma,P006,Mombasa Girls in STEM,6/19/2024,Applied,Did Not Meet Requirements
APP04305,21,Female,Kisumu,Certificate,P002,Technovation,9/7/2024,Qualified,Could Not Be Reached
APP04306,27,Female,Taita Taveta,Certificate,P001,STEM Cafe Kenya,3/19/2025,Qualified,Interview Slots Full
APP04307,20,Male,Kwale,KCSE,P008,Web Development Classes,8/17/2024,Applied,Gender Mismatch
APP04308,33,Female,Kisumu,Bachelor's,P004,Africa Code Week,2/6/2025,Applied,Incomplete Application
APP04309,26,Female,Nairobi,KCSE,P004,Africa Code Week,3/25/2024,Qualified,Could Not Be Reached
APP04310,21,Female,Nakuru,Certificate,P001,STEM Cafe Kenya,1/17/2025,Enrolled,
APP04311,20,Female,Taita Taveta,KCSE,P002,Technovation,2/20/2025,Interviewed,Low Interview Score
APP04312,25,Female,Mombasa,Diploma,P002,Technovation,7/16/2024,Interviewed,Declined Offer
APP04313,34,Female,Kwale,Diploma,P001,STEM Cafe Kenya,7/13/2025,Interviewed,Declined Offer
APP04314,23,Female,Kisumu,Certificate,P006,Mombasa Girls in STEM,1/25/2025,Interviewed,Low Interview Score
APP04315,20,Female,Taita Taveta,KCSE,P004,Africa Code Week,4/19/2025,Applied,Did Not Meet Requirements
APP04316,18,Female,Mombasa,KCSE,P007,Women Digital Skills,7/24/2024,Applied,Did Not Meet Requirements
APP04317,23,Female,Kwale,KCSE,P004,Africa Code Week,8/8/2024,Interviewed,Cohort Full
APP04318,27,Male,Kwale,Certificate,P002,Technovation,7/12/2025,Applied,Gender Mismatch
APP04319,19,Female,Nairobi,KCSE,P002,Technovation,7/26/2025,Qualified,Could Not Be Reached
APP04320,20,Male,Nakuru,Diploma,P008,Web Development Classes,6/23/2025,Applied,Gender Mismatch
APP04321,23,Female,Kwale,KCSE,P004,Africa Code Week,7/24/2024,Interviewed,Declined Offer
APP04322,23,Female,Tana River,Diploma,P008,Web Development Classes,7/27/2024,Applied,Did Not Meet Requirements
APP04323,21,Female,Kilifi,KCSE,P004,Africa Code Week,6/8/2025,Qualified,Could Not Be Reached
APP04324,19,Female,Nairobi,KCSE,P002,Technovation,9/26/2024,Qualified,Could Not Be Reached
APP04325,27,Female,Mombasa,Certificate,P002,Technovation,9/25/2025,Enrolled,
APP04326,23,Female,Nakuru,KCSE,P005,Django Girls,2/11/2025,Applied,Did Not Meet Requirements
APP04327,24,Female,Tana River,Diploma,P001,STEM Cafe Kenya,4/13/2025,Applied,Did Not Meet Requirements
APP04328,27,Female,Kisumu,KCSE,P002,Technovation,3/16/2025,Enrolled,
APP04329,22,Male,Mombasa,KCSE,P005,Django Girls,6/7/2024,Applied,Gender Mismatch
APP04330,25,Female,Nairobi,Bachelor's,P004,Africa Code Week,3/7/2024,Qualified,Could Not Be Reached
APP04331,34,Female,Tana River,Bachelor's,P002,Technovation,3/8/2025,Qualified,No Response
APP04332,26,Female,Tana River,KCSE,P005,Django Girls,6/15/2025,Applied,Did Not Meet Requirements
APP04333,28,Male,Nakuru,Bachelor's,P005,Django Girls,1/20/2025,Applied,Gender Mismatch
APP04334,18,Female,Kwale,Certificate,P006,Mombasa Girls in STEM,2/4/2025,Qualified,Interview Slots Full
APP04335,19,Female,Kilifi,KCSE,P001,STEM Cafe Kenya,8/26/2025,Qualified,Could Not Be Reached
APP04336,24,Female,Nakuru,Diploma,P005,Django Girls,7/16/2025,Enrolled,
APP04337,20,Female,Nairobi,KCSE,P003,Code Hack,1/19/2024,Qualified,Interview Slots Full
APP04338,34,Female,Kwale,Bachelor's,P007,Women Digital Skills,4/26/2024,Qualified,No Response
APP04339,35,Female,Taita Taveta,Diploma,P004,Africa Code Week,3/23/2025,Interviewed,Cohort Full
APP04340,22,Female,Mombasa,KCSE,P006,Mombasa Girls in STEM,4/20/2025,Enrolled,
APP04341,25,Female,Mombasa,Certificate,P004,Africa Code Week,3/15/2024,Enrolled,
APP04342,20,Female,Mombasa,Certificate,P003,Code Hack,6/20/2024,Qualified,Could Not Be Reached
APP04343,18,Female,Kwale,KCSE,P004,Africa Code Week,2/8/2024,Applied,Incomplete Application
APP04344,25,Female,Mombasa,Certificate,P004,Africa Code Week,9/14/2024,Interviewed,Declined Offer
APP04345,20,Female,Tana River,KCSE,P003,Code Hack,9/25/2025,Qualified,Interview Slots Full
APP04346,25,Female,Kisumu,KCSE,P008,Web Development Classes,8/9/2025,Applied,Incomplete Application
APP04347,21,Male,Nakuru,KCSE,P007,Women Digital Skills,6/26/2025,Applied,Gender Mismatch
APP04348,22,Female,Lamu,KCSE,P008,Web Development Classes,6/26/2025,Enrolled,
APP04349,26,Female,Kisumu,Diploma,P004,Africa Code Week,1/19/2025,Applied,Did Not Meet Requirements
APP04350,27,Female,Kisumu,Certificate,P002,Technovation,2/26/2024,Enrolled,
APP04351,23,Male,Kwale,KCSE,P002,Technovation,7/20/2025,Applied,Gender Mismatch
APP04352,24,Female,Lamu,Diploma,P007,Women Digital Skills,3/21/2024,Applied,Did Not Meet Requirements
APP04353,28,Female,Mombasa,Bachelor's,P004,Africa Code Week,6/9/2024,Qualified,No Response
APP04354,29,Female,Mombasa,Bachelor's,P002,Technovation,4/21/2025,Interviewed,Declined Offer
APP04355,34,Female,Nairobi,Bachelor's,P004,Africa Code Week,7/27/2025,Applied,Did Not Meet Requirements
APP04356,19,Female,Nakuru,KCSE,P006,Mombasa Girls in STEM,9/16/2025,Qualified,Interview Slots Full
APP04357,35,Male,Kisumu,Master's,P003,Code Hack,3/15/2024,Applied,Gender Mismatch
APP04358,23,Female,Nakuru,KCSE,P003,Code Hack,9/12/2024,Interviewed,Declined Offer
APP04359,27,Female,Mombasa,Certificate,P002,Technovation,1/8/2024,Qualified,Could Not Be Reached
APP04360,22,Female,Kilifi,KCSE,P004,Africa Code Week,1/9/2024,Qualified,No Response
APP04361,26,Female,Kisumu,Certificate,P003,Code Hack,2/18/2024,Applied,Did Not Meet Requirements
APP04362,23,Female,Mombasa,Diploma,P006,Mombasa Girls in STEM,8/3/2025,Interviewed,Low Interview Score
APP04363,23,Female,Kilifi,Bachelor's,P005,Django Girls,6/7/2024,Enrolled,
APP04364,21,Female,Mombasa,KCSE,P004,Africa Code Week,6/2/2025,Enrolled,
APP04365,22,Female,Kwale,Certificate,P004,Africa Code Week,3/26/2025,Qualified,No Response
APP04366,23,Female,Nairobi,KCSE,P001,STEM Cafe Kenya,2/22/2024,Interviewed,Cohort Full
APP04367,25,Female,Mombasa,Certificate,P008,Web Development Classes,3/21/2024,Applied,Did Not Meet Requirements
APP04368,26,Female,Mombasa,Certificate,P005,Django Girls,3/7/2024,Qualified,Could Not Be Reached
APP04369,22,Female,Kisumu,Diploma,P002,Technovation,7/25/2025,Applied,Incomplete Application
APP04370,24,Female,Nairobi,Bachelor's,P002,Technovation,4/28/2024,Applied,Did Not Meet Requirements
APP04371,19,Female,Kilifi,Certificate,P003,Code Hack,6/20/2024,Applied,Did Not Meet Requirements
APP04372,26,Female,Nairobi,Diploma,P006,Mombasa Girls in STEM,6/12/2024,Applied,Incomplete Application
APP04373,22,Female,Nairobi,KCSE,P001,STEM Cafe Kenya,6/30/2024,Qualified,No Response
APP04374,26,Female,Kwale,Certificate,P002,Technovation,6/7/2024,Interviewed,Declined Offer
APP04375,18,Female,Nairobi,KCSE,P007,Women Digital Skills,2/27/2025,Interviewed,Cohort Full
APP04376,20,Male,Mombasa,KCSE,P005,Django Girls,8/26/2024,Applied,Gender Mismatch
APP04377,24,Female,Kilifi,KCSE,P006,Mombasa Girls in STEM,4/7/2025,Qualified,No Response
APP04378,23,Female,Kwale,Diploma,P002,Technovation,6/27/2024,Applied,Incomplete Application
APP04379,20,Male,Nairobi,KCSE,P003,Code Hack,1/26/2025,Applied,Gender Mismatch
APP04380,33,Female,Nakuru,Bachelor's,P005,Django Girls,8/17/2024,Applied,Did Not Meet Requirements
APP04381,25,Female,Mombasa,Diploma,P004,Africa Code Week,4/17/2024,Qualified,No Response
APP04382,22,Female,Nairobi,KCSE,P004,Africa Code Week,7/3/2024,Interviewed,Cohort Full
APP04383,20,Female,Nairobi,Certificate,P004,Africa Code Week,8/31/2024,Applied,Incomplete Application
APP04384,27,Female,Mombasa,Diploma,P002,Technovation,1/21/2025,Enrolled,
APP04385,27,Female,Kilifi,Certificate,P008,Web Development Classes,4/7/2025,Applied,Incomplete Application
APP04386,26,Female,Kisumu,Bachelor's,P004,Africa Code Week,8/14/2025,Applied,Incomplete Application
APP04387,21,Female,Kilifi,KCSE,P003,Code Hack,3/31/2025,Qualified,No Response
APP04388,26,Female,Nairobi,Certificate,P001,STEM Cafe Kenya,8/12/2025,Applied,Incomplete Application
APP04389,21,Female,Mombasa,KCSE,P004,Africa Code Week,8/1/2025,Qualified,Interview Slots Full
APP04390,22,Female,Mombasa,Diploma,P004,Africa Code Week,8/31/2025,Interviewed,Low Interview Score
APP04391,18,Female,Lamu,KCSE,P006,Mombasa Girls in STEM,4/1/2024,Qualified,Could Not Be Reached
APP04392,20,Female,Kisumu,Certificate,P004,Africa Code Week,4/5/2024,Interviewed,Low Interview Score
APP04393,21,Female,Lamu,KCSE,P008,Web Development Classes,8/14/2024,Applied,Did Not Meet Requirements
APP04394,20,Female,Nakuru,KCSE,P003,Code Hack,7/8/2024,Qualified,No Response
APP04395,24,Female,Nakuru,Certificate,P001,STEM Cafe Kenya,4/9/2025,Qualified,No Response
APP04396,19,Female,Kisumu,KCSE,P002,Technovation,4/16/2024,Qualified,Interview Slots Full
APP04397,19,Female,Kwale,KCSE,P005,Django Girls,3/24/2024,Enrolled,
APP04398,20,Female,Mombasa,Diploma,P005,Django Girls,4/24/2025,Qualified,Could Not Be Reached
APP04399,18,Male,Mombasa,Certificate,P001,STEM Cafe Kenya,1/29/2025,Applied,Gender Mismatch
APP04400,30,Female,Kisumu,Diploma,P003,Code Hack,4/7/2025,Applied,Incomplete Application
APP04401,22,Female,Kwale,Certificate,P001,STEM Cafe Kenya,7/17/2024,Applied,Did Not Meet Requirements
APP04402,25,Female,Kisumu,KCSE,P004,Africa Code Week,9/3/2025,Qualified,Could Not Be Reached
APP04403,24,Female,Mombasa,Bachelor's,P003,Code Hack,3/20/2025,Applied,Did Not Meet Requirements
